"k" "absresidrel" "runtimeb" "runtimea"
"543" 8 193.248735428777 16.611012828 10.793646584
"544" 8 160.840116115334 16.293200548 10.708501122
"545" 8 182.697545660461 16.91910628 11.31619585
"546" 8 35.3657316217345 17.137257869 11.151826798
"547" 8 39.9976957051134 16.389005817 10.920729982
"548" 8 85.354655720968 16.316022294 10.591876426
"549" 8 36.1205251321357 16.763041025 10.945830742
"550" 8 42.5044164649241 17.349486623 11.17842907
"551" 8 82.1148036482464 16.528146398 10.772362045
"552" 8 49.7731101011568 18.003524383 11.252062653
"553" 8 57.0387675838271 16.902875523 11.407553514
"554" 8 110.72118274207 16.67603333 10.782735702
"555" 8 19.4416864654299 16.160967328 10.482114553
"556" 8 14.4947640033002 16.239659987 10.910292946
"557" 8 37.7604758632308 15.930638277 10.412214888
"558" 8 25.8104114991421 16.114212149 10.539836021
"559" 8 45.8651525805602 16.0550717 10.881452489
"560" 8 72.7286699828827 16.750192848 10.900216588
"561" 8 47.4853357791652 17.126611067 11.073138261
"562" 8 5.4242943035725 16.844923281 11.093563997
"563" 8 96.2176792412781 16.645399133 10.783042664
"564" 8 32.692387033656 16.742678112 11.445966445
"565" 8 22.1647983403027 16.968800582 11.313661213
"566" 8 26.7846010624589 16.794111717 11.109810945
"567" 8 26.7553680092008 16.246724189 10.67458111
"568" 8 112.79793310582 16.975680234 11.190860786
"569" 8 38.0689954857646 17.31865764 11.21906957
"570" 8 44.9637450018542 16.844125433 11.371261034
"571" 8 138.487297785765 16.562815732 10.709407835
"572" 8 2.68266522890595 17.726440995 11.330099895
"573" 8 32.9985882787836 16.350233145 10.649847406
"574" 8 51.4572294403543 16.982619471 11.008487326
"575" 8 9.75320947116829 16.303360772 10.621570663
"576" 8 29.7726551435719 16.728607514 10.950171245
"577" 8 21.4382120050551 16.640130808 10.914460201
"578" 8 20.5300424749887 16.316887765 10.903917597
"579" 8 24.4048547684883 15.995809836 10.487895536
"580" 8 34.4529634780623 16.78625294 10.829373582
"581" 8 49.2873861910481 16.533945826 11.02988715
"582" 8 138.826268140531 16.356613492 10.74466844
"583" 8 57.9519656732535 16.391250906 10.942153045
"584" 8 27.8139888695677 16.932210458 11.412947079
"585" 8 33.3269566899921 16.981553872 10.997916721
"586" 8 90.9412581204487 16.745873588 11.091844038
"587" 8 21.0835202789838 16.981514687 11.131308289
"588" 8 81.0410990355145 17.028639726 11.09770433
"589" 8 13.8660229766063 16.764329537 11.174416107
"590" 8 60.608265601511 16.299637962 10.657618658
"591" 8 76.8457587186373 16.925164006 11.009916955
"592" 8 34.9310183202571 17.259086821 11.118804365
"593" 8 90.7895987885807 16.084251168 10.511186592
"594" 8 56.3830776760073 16.736981427 11.022346813
"595" 8 7.28301827563971 16.899181273 11.112692682
"596" 8 52.6172841334265 16.078638968 10.662395873
"597" 8 85.6380903870458 16.580364096 10.885856989
"598" 8 61.98228828284 16.069036962 10.468199987
"599" 8 50.3175195469799 16.687381576 10.960773847
"600" 8 56.6397871265486 16.156645825 10.546687377
"601" 9 2.5567161940438 18.457828916 12.290087391
"602" 9 5.42045382653681 17.322440011 11.598736701
"603" 9 5.45497901744057 17.887778204 12.106816451
"604" 9 3.33966650920592 17.835711736 11.717370273
"605" 9 1.41953751426706 17.230862421 11.310198789
"606" 9 3.71579280794162 17.115928007 11.485383974
"607" 9 5.18217045855927 17.520093505 11.518622968
"608" 9 1.94537395554664 17.829158395 11.933457166
"609" 9 1.4685659798916 17.388014421 11.588388122
"610" 9 4.92867890690706 17.537158396 11.86538571
"611" 9 2.8597042161279 17.545858782 11.835540733
"612" 9 1.25571524903076 18.817840318 11.994270448
"613" 9 1.70222079297463 17.356888736 11.263019779
"614" 9 1.9972388519217 17.466028224 11.318576893
"615" 9 1.57488835768536 16.990948424 11.491588708
"616" 9 5.30818428800146 17.367189803 11.512773305
"617" 9 2.78572395511741 17.400132579 11.756321892
"618" 9 1.18979639792956 16.948212763 11.28087042
"619" 9 1.71842051329653 17.005782623 11.395886757
"620" 9 5.53753714237538 16.948025541 11.205970401
"621" 9 1.6440108901605 17.557898237 11.539514089
"622" 9 1.92716616488696 18.010641134 12.026660223
"623" 9 2.52099479191802 17.979112713 11.85596491
"624" 9 8.83704786662014 17.46176995 11.586104461
"625" 9 2.34904231412447 17.606621072 11.853347791
"626" 9 1.96145373411724 17.707876344 12.035588298
"627" 9 5.10029561814828 17.446408901 11.64574273
"628" 9 1.35893270355539 18.408892981 12.484002774
"629" 9 1.14186359938448 17.7703894 12.028390357
"630" 9 1.99172760156551 18.473193576 11.863527624
"631" 9 2.19531682470174 17.40896857 11.77043673
"632" 9 0.782650539428707 18.429926217 11.877432788
"633" 9 6.22386512539131 16.904178963 11.333273384
"634" 9 6.09613216241825 17.495637098 11.673330798
"635" 9 2.7932023543114 17.468440159 11.341470102
"636" 9 5.88523239106771 17.808999584 11.755150645
"637" 9 2.23398403053882 17.02809688 11.312593011
"638" 9 5.65713246114122 17.115621022 11.404850484
"639" 9 2.00914330338444 16.986632564 11.602469036
"640" 9 4.13879380040168 17.116857595 11.330388829
"641" 9 5.52269603574455 17.603953931 11.533804924
"642" 9 1.18186247446602 17.712668046 11.807076979
"643" 9 12.5115050263533 17.582998236 11.884612274
"644" 9 11.7029233491217 17.411766034 11.936265754
"645" 9 11.288462721044 17.102757412 11.455344949
"646" 9 2.03230909680528 17.287180792 11.401005179
"647" 9 2.41936322641079 16.909652551 11.449720861
"648" 9 5.9440306936187 17.393209804 11.455945198
"649" 9 2.76098354288913 17.467508358 11.899351334
"650" 9 2.55882916372655 17.148420377 11.452970134
"651" 9 4.61025661648224 17.77331166 11.922491698
"652" 9 3.1870430876713 17.869311017 11.437754098
"653" 9 3.17531706978517 17.589864738 11.757758234
"654" 9 6.88825258368015 17.164710031 11.561767075
"655" 9 1.50320475920919 16.895211564 11.352156823
"656" 9 0.842446140250819 16.97986868 11.237582955
"657" 9 2.32934571971333 17.014925385 11.253563933
"658" 9 1.76656871938938 17.200089954 11.78778252
"659" 9 2.56622826566988 16.97757687 11.094182653
"660" 9 5.18513763532161 16.82550288 11.492888778
"661" 9 3.19183887506532 17.464730364 11.558271561
"662" 9 0.313818821174016 17.939460746 12.234222502
"663" 9 5.64266928665208 17.7733152 11.725805963
"664" 9 2.14180428976894 16.908202062 11.420422247
"665" 9 1.39444745733988 17.490565026 11.639788329
"666" 9 1.68766937500177 17.710701157 11.679815819
"667" 9 1.64939370742236 17.457707998 11.508876571
"668" 9 7.14858942940562 17.332650071 11.568523472
"669" 9 2.65337329602224 17.60243859 11.903611488
"670" 9 3.00861149994095 17.204429318 11.49198648
"671" 9 8.95864385625395 17.688394263 11.939465037
"672" 9 0.0667966569428719 18.478280018 11.780887035
"673" 9 2.3323869922057 17.090339723 11.255547076
"674" 9 3.50657934002918 16.992422006 11.560333965
"675" 9 0.435042155012598 18.016897335 11.6700481
"676" 9 1.97087937029546 17.2292246 11.162093508
"677" 9 1.59355621102645 16.928016418 11.137245736
"678" 9 1.35960824150365 17.04814211 11.457705531
"679" 9 1.59279993637141 16.510201661 11.025464824
"680" 9 2.36826074021284 17.414500717 11.761795901
"681" 9 3.28169342149084 18.033368705 12.197932021
"682" 9 8.75788090459795 16.988691677 11.622126964
"683" 9 3.3269029025281 17.665927718 11.530621195
"684" 9 1.78560836118316 17.416252891 11.653679757
"685" 9 2.13564828937205 17.305452844 11.763436335
"686" 9 6.45034248590811 16.955874927 11.390515843
"687" 9 1.10272023544003 17.349377839 11.680315982
"688" 9 5.66458637958854 17.427969878 11.550166362
"689" 9 0.849243795127081 17.456630788 11.619871721
"690" 9 3.91200832871122 18.476223787 12.30527138
"691" 9 4.4072925971485 17.742700637 11.715868907
"692" 9 2.40550012602854 18.309131173 11.527514997
"693" 9 5.65698677282688 16.73119626 11.159515686
"694" 9 3.53394466930699 17.481118062 11.779031001
"695" 9 0.528692136936978 17.307278396 11.435703645
"696" 9 3.25846689915085 17.130910994 11.343642919
"697" 9 5.71776733437345 17.300910505 11.443132237
"698" 9 3.75651694563784 16.590008865 11.256158302
"699" 9 3.77803629177029 17.5088449 11.679866135
"700" 9 3.44229468296264 17.485827002 11.347836019
"701" 10 0.0699634641429527 18.43314675 12.66937631
"702" 10 0.121768786570909 18.192337438 12.589685437
"703" 10 0.218667552454097 18.524136731 12.504426808
"704" 10 0.103160025027533 17.870089369 12.381400057
"705" 10 0.0417957917294701 18.463019971 12.62523639
"706" 10 0.122021975564313 18.277487698 12.412592323
"707" 10 0.146272932461393 17.92328235 12.309993574
"708" 10 0.0348010058374578 18.557098377 12.821775461
"709" 10 0.0384121928646384 18.443929095 12.648457653
"710" 10 0.154876681094645 18.496580794 12.655667823
"711" 10 0.0582983942517039 18.778841034 12.788962552
"712" 10 0.00573726399843564 18.871948553 12.552748666
"713" 10 0.00448720038798966 18.364292964 12.683174374
"714" 10 0.0542165805433582 18.129694208 12.295748814
"715" 10 0.0366180652582846 18.219596928 12.07550715
"716" 10 0.19156924635726 18.085377241 12.371351072
"717" 10 0.065645820258064 17.679118552 12.212200567
"718" 10 0.00637036819299593 18.082732365 12.274958228
"719" 10 0.0086491109883182 18.472792925 12.512205574
"720" 10 0.143956342887978 18.231204204 12.275202431
"721" 10 0.0203260817664948 18.545236689 12.48290161
"722" 10 0.0280324348436696 18.589181372 12.509400448
"723" 10 0.0393502152074907 18.850458905 12.836763825
"724" 10 0.321726807024045 18.408370901 12.489161868
"725" 10 0.0293162795347712 17.7784903 12.122722122
"726" 10 0.0479579980851933 18.551871787 12.733325374
"727" 10 0.159790160768313 18.159207747 12.439081748
"728" 10 0.0271494076774801 18.247532124 12.207567011
"729" 10 0.00995494699376355 18.48292696 12.63366581
"730" 10 0.0217226956107707 18.033351235 12.45482951
"731" 10 0.00392804969361862 18.239266691 12.591187703
"732" 10 0.0143015375676949 18.828166584 12.533973517
"733" 10 0.205533548364917 18.247703984 12.399988895
"734" 10 0.324633049855538 18.043330078 12.046740884
"735" 10 0.0684891240910281 17.780172208 12.027863956
"736" 10 0.131129195455533 17.691010185 12.367293181
"737" 10 0.0848856673102371 17.900693026 12.045962021
"738" 10 0.232012474634057 18.388862053 12.42495978
"739" 10 0.0467863813615459 17.90304815 12.263789285
"740" 10 0.0824496403926006 18.242348469 12.441153014
"741" 10 0.228690243427961 18.636522882 12.77285446
"742" 10 0.0179112641686468 18.673923118 12.599964142
"743" 10 0.452642877375209 18.282307231 12.544335485
"744" 10 0.316816460610369 18.396802276 12.421469551
"745" 10 0.427838151686448 18.603389744 12.992314909
"746" 10 0.0716565428756419 17.895373112 12.465311968
"747" 10 0.0664029665762798 17.915728189 12.477384427
"748" 10 0.17897081134876 17.967787582 12.390307162
"749" 10 0.0363593383458734 18.485104041 12.861036824
"750" 10 0.0765005146303217 18.001301847 12.418024902
"751" 10 0.213429087627773 18.91290715 13.079507662
"752" 10 0.104438418570103 19.641100964 12.836247762
"753" 10 0.100439264403089 18.404675911 12.298432425
"754" 10 0.282331963234321 18.03029053 12.395099637
"755" 10 0.0133006028885125 17.87188801 12.046666947
"756" 10 0.00490448746614192 17.945345379 12.082898217
"757" 10 0.0682020884308892 17.596120746 12.041930778
"758" 10 0.0220862301494057 17.772308312 12.257184087
"759" 10 0.0858159612767364 18.092429953 12.255065282
"760" 10 0.119530917197893 18.401850174 12.688700655
"761" 10 0.10036623989386 18.090955277 12.256603858
"762" 10 0.0415378854663681 18.241631551 12.526723222
"763" 10 0.194431756046429 18.676521779 12.829788654
"764" 10 0.0245197927502116 17.83969931 12.415148306
"765" 10 0.0340044571827019 18.321188606 12.152740474
"766" 10 0.0437511832022716 18.656730969 12.707494938
"767" 10 0.0270027248158542 18.620135371 12.918668397
"768" 10 0.242462030795017 18.946401666 12.876049979
"769" 10 0.0312037906107626 18.236614598 12.647973928
"770" 10 0.0696909277248058 18.482904948 12.616598667
"771" 10 0.359245099467178 18.585088368 12.564313941
"772" 10 0.0313250788689938 18.898275389 12.449748434
"773" 10 0.0332113457902191 17.815244479 12.114913273
"774" 10 0.101210305553885 17.801452205 12.138065106
"775" 10 0.000927915336881736 18.127011093 12.141829993
"776" 10 0.0227321673980086 17.773152675 12.117195505
"777" 10 0.00266657155549742 17.673540625 12.064825978
"778" 10 0.00509778510662688 17.509520474 12.043521469
"779" 10 0.01844926012517 17.861831362 11.864879264
"780" 10 0.0603741979498048 18.125351131 12.281966462
"781" 10 0.108405198877634 18.54234971 12.610344687
"782" 10 0.346558097561519 18.70199145 12.595237746
"783" 10 0.103745365936217 18.090147711 12.439130899
"784" 10 0.0238382413160362 18.647827734 12.779579684
"785" 10 0.042199646087964 17.783208328 12.306783148
"786" 10 0.214511664938885 18.333885324 12.525751137
"787" 10 0.0285429705681963 18.170753733 12.334276549
"788" 10 0.154096328768271 18.589059572 12.829031735
"789" 10 0.00800968841800748 18.78681593 12.718126627
"790" 10 0.109628562983659 18.623239715 12.800990227
"791" 10 0.16728591849348 18.943540591 12.980247754
"792" 10 0.0565632235228566 19.378813019 12.719682297
"793" 10 0.179131789458423 18.336410033 12.537878336
"794" 10 0.0782273333166425 18.183197975 12.430128173
"795" 10 0.0329481962635115 17.836475504 12.209464357
"796" 10 0.0884463343136362 17.620808226 11.890072825
"797" 10 0.17395902115409 17.618696636 12.058770008
"798" 10 0.15366655098909 18.126706811 12.374338429
"799" 10 0.0579819514102487 18.026487114 12.411587719
"800" 10 0.108483695781342 18.301352332 12.362469572
"801" 11 0.0285836374542746 19.133710531 12.572861795
"802" 11 0.0115013707026516 18.53580498 12.733817348
"803" 11 0.0158764717364331 18.55415113 12.645094357
"804" 11 0.0172874973817782 17.825954497 12.500403612
"805" 11 0.0337281954765052 18.771880487 12.953865955
"806" 11 0.0206472553884099 18.383938566 12.340395418
"807" 11 0.00550464276455727 18.677597277 13.063500744
"808" 11 0.0189593321445186 18.563076923 12.664693694
"809" 11 0.0300101454384157 18.471099378 12.869658754
"810" 11 0.00781009060330882 19.981126369 13.388001096
"811" 11 0.0144164739234248 19.159387203 12.85626706
"812" 11 0.024905867193658 18.72647691 12.622223668
"813" 11 0.0105792865312048 18.591189954 12.600583011
"814" 11 0.0306060134367322 18.608941974 13.034137721
"815" 11 0.0310245321610678 18.483909734 12.793888088
"816" 11 0.00932806734685406 18.121852812 12.281445115
"817" 11 0.0139247481272814 18.783444314 13.134325027
"818" 11 0.0285935651620392 18.214384399 12.477027781
"819" 11 0.0201213563105586 18.113646472 12.464112691
"820" 11 0.00858488223538548 18.304021843 12.298940161
"821" 11 0.0226300543753942 18.611500951 12.693963701
"822" 11 0.0251121588248356 18.844741553 12.999753457
"823" 11 0.0156695949587547 18.688100653 12.993762447
"824" 11 0.0159666554522051 18.638702384 12.851970031
"825" 11 0.0156557129382926 18.586736692 12.941492101
"826" 11 0.0228108892143878 18.204009082 12.890070729
"827" 11 0.00427755574798106 18.618957646 12.610516057
"828" 11 0.0281415907336502 18.768569001 12.765173233
"829" 11 0.0279978793221099 18.578165938 13.037990427
"830" 11 0.0172812819461443 18.53575088 12.955555949
"831" 11 0.010601373065805 19.014566033 13.033639483
"832" 11 0.0388147597596963 19.814723129 13.198603019
"833" 11 0.00457290176706981 18.797369942 12.722664387
"834" 11 0.0313367324974863 18.865486872 13.072430984
"835" 11 0.0162122060343755 18.342991273 12.412585408
"836" 11 0.0218688869201405 18.331585852 12.911495864
"837" 11 0.0383044619393049 18.156751232 12.531241114
"838" 11 0.00897354766518518 18.724610156 12.927673072
"839" 11 0.0240753057693374 17.963793684 12.477333615
"840" 11 0.00852478004373996 18.279114756 12.61671447
"841" 11 0.0179229514072723 18.93784408 12.827763156
"842" 11 0.0330343066699014 18.674662706 13.099088606
"843" 11 0.0317430864531361 18.970157341 13.181089858
"844" 11 0.0604201701844925 18.893140837 13.064252487
"845" 11 0.013234265704376 18.526333614 12.605192879
"846" 11 0.0315333891223136 18.731291111 13.192188246
"847" 11 0.0224200813570164 18.44269037 13.031806876
"848" 11 0.00840958694808592 18.540773083 12.621580322
"849" 11 0.004868697287653 18.542452159 12.616775142
"850" 11 0.0285151517830402 18.484028232 12.596179456
"851" 11 0.0316675723163761 18.873980161 12.71499962
"852" 11 0.0139875894998385 19.450690523 12.712947517
"853" 11 0.024187308159456 17.911176629 12.454446452
"854" 11 0.00199825844880027 18.619460674 12.487398554
"855" 11 0.0140976431361992 18.257449499 12.38541947
"856" 11 0.0270652728240824 18.031924282 12.64466231
"857" 11 0.0245654370580148 18.073876755 12.706486555
"858" 11 0.0214714046202139 18.575132316 12.810299207
"859" 11 0.0286473148227138 18.187558403 12.377044431
"860" 11 0.00959393807327066 17.888949318 12.335090559
"861" 11 0.0215815131467877 18.909452408 12.923012049
"862" 11 0.0282632701650504 18.985264841 13.08975805
"863" 11 0.00940849475047075 18.814058748 12.916055147
"864" 11 0.0232485489878884 18.539683805 13.044110927
"865" 11 0.0281385187213697 18.306845687 12.648803594
"866" 11 0.0216110387689267 18.320132957 12.862957178
"867" 11 0.0244874360195336 18.278700751 12.4980031
"868" 11 0.000952545402204172 18.804516153 12.891398797
"869" 11 0.0086418792736426 19.125312923 13.299874093
"870" 11 0.0142196183808558 18.633684351 12.837737908
"871" 11 0.000188347628338807 18.861118659 12.683332826
"872" 11 0.0342616945267371 19.903251838 13.452625739
"873" 11 0.0168139834986702 18.432174359 12.489189619
"874" 11 0.0157958300270504 18.402012663 12.653822093
"875" 11 0.0358383259982501 18.63135844 12.270803433
"876" 11 0.0168593311315013 18.503760514 12.323999304
"877" 11 0.0166772699040224 18.241765221 12.203788322
"878" 11 0.0292721502697091 18.61286707 12.637304038
"879" 11 0.0209919369059332 18.727675433 12.543828503
"880" 11 0.0228194924520376 18.253758875 12.682054848
"881" 11 0.0190334256116779 18.729491351 12.865651479
"882" 11 0.00567942155115707 19.432625351 13.112307126
"883" 11 0.0225794734392703 18.537756138 12.814762649
"884" 11 0.0245865916867668 18.621095783 12.910702006
"885" 11 0.0234809530136634 18.525316768 12.607177463
"886" 11 0.0108008903280532 18.485281333 12.607769609
"887" 11 0.0355783156795845 18.541746598 12.863490117
"888" 11 0.0100202636351076 18.946800475 13.210724544
"889" 11 0.025776287072289 18.591004615 12.850779188
"890" 11 0.0106156486173709 18.627291558 13.151535132
"891" 11 0.0186232334192835 18.439801848 12.797846225
"892" 11 0.0213399543610723 19.5921967 12.736928029
"893" 11 0.0070227421663823 18.480211608 12.271991465
"894" 11 0.00197619007011293 18.562878229 12.678567269
"895" 11 0.0295446241732138 18.342838508 12.914477426
"896" 11 0.019514188262231 18.49614107 12.380961263
"897" 11 0.00112266933270158 18.705998363 12.689825605
"898" 11 0.0280340177192601 18.04630928 12.413444161
"899" 11 0.00354262008464445 18.169549145 12.519936866
"900" 11 0.0162234323257656 18.644423652 12.894955265
"901" 12 0.0141246663051408 18.897422283 13.183050624
"902" 12 0.0225654608737818 19.22949471 13.124745504
"903" 12 0.0233679328702362 19.460138118 13.13601574
"904" 12 0.0107642579799208 18.972043267 13.352875971
"905" 12 0.0167919481828598 19.021896933 13.223806001
"906" 12 0.0127655785246536 19.198478988 13.403201205
"907" 12 0.0256589933461929 18.633924558 13.26345672
"908" 12 0.0226657516530472 19.316230223 13.41367766
"909" 12 0.0243582458493824 19.112937921 13.323404112
"910" 12 0.00447214618617939 18.863190148 13.044382517
"911" 12 0.027442765487024 19.792051787 13.591090692
"912" 12 0.0264396659048969 20.285223552 13.391549152
"913" 12 0.0387853284351934 18.547044631 12.9749901
"914" 12 0.0147577617595179 19.155276684 13.358828662
"915" 12 0.023163116402259 19.378953748 13.473988814
"916" 12 0.0124660018024633 18.583817138 12.997443394
"917" 12 0.0298673016706801 18.685430056 12.819859758
"918" 12 0.0298320873906896 18.583930447 13.03763852
"919" 12 0.0306569451201205 18.784912466 12.75604864
"920" 12 0.00382268026892215 18.911093488 13.087791825
"921" 12 0.0293124607725714 19.961882664 13.505585087
"922" 12 0.0235288752172074 19.566212837 13.104869039
"923" 12 0.0252963648553355 19.044398469 13.339180526
"924" 12 0.00311911815024845 18.675118793 13.196050347
"925" 12 0.0319061422998919 19.544231099 13.87945418
"926" 12 0.0249390128745291 18.961108241 13.034441533
"927" 12 0.0121341790968975 18.674032693 13.563550912
"928" 12 0.0265560683789587 19.534295032 13.172734162
"929" 12 0.0292723989049414 19.244697069 13.411204562
"930" 12 0.0304071070331446 19.794188301 13.855194311
"931" 12 0.0365190725969007 19.326427972 13.392702098
"932" 12 0.0248605071961043 19.453704283 13.019424333
"933" 12 0.00232271020554573 18.908463922 12.85293678
"934" 12 0.0368635053272749 18.790303501 12.739483499
"935" 12 0.0217612285038528 18.818013076 13.241043257
"936" 12 0.0250619099589753 18.358032617 12.881799576
"937" 12 0.0101765152283727 18.869468147 13.0878308
"938" 12 0.00364507131895031 18.207103138 12.727820597
"939" 12 0.0200709707719864 18.980881423 13.411676537
"940" 12 0.0296097164845795 18.675217147 12.749789514
"941" 12 0.0143064227511489 19.192174662 13.323367089
"942" 12 0.0221710204468414 19.604943066 13.321268656
"943" 12 0.0336633930286908 19.508972076 13.19246415
"944" 12 0.00383811294565396 19.096713411 13.28779388
"945" 12 0.0319362422275516 18.924843103 13.336393586
"946" 12 0.0171942451046198 18.844417951 13.059638378
"947" 12 0.0171235320224215 19.075874421 13.474288801
"948" 12 0.0139306983432219 19.259738215 13.526959213
"949" 12 0.037679330425372 19.929056433 13.85444211
"950" 12 0.0127991865522587 19.342905891 13.63479443
"951" 12 0.00719650049398767 19.207960272 13.325540426
"952" 12 0.0198076523457343 19.870386839 13.381945662
"953" 12 0.0040908000268315 19.118790669 13.433590136
"954" 12 0.00628252360342321 18.467121572 13.159745747
"955" 12 0.0379474770302459 19.116455682 13.147016936
"956" 12 0.0273696914197083 18.615731437 13.217841621
"957" 12 0.0164919310076738 18.456298425 12.849599451
"958" 12 0.0225590026359586 18.806193313 13.103548517
"959" 12 0.0113741019885472 18.559892865 12.755464333
"960" 12 0.0274218108351018 18.976609447 12.917886559
"961" 12 0.0209201143175745 19.28633154 13.526848692
"962" 12 0.0348458534784645 18.750714376 13.058678312
"963" 12 0.00740293076215244 19.205915406 13.129210195
"964" 12 0.0276131270688633 19.270387534 13.458968487
"965" 12 0.0258806697825784 19.207206499 13.386291974
"966" 12 0.0239889330848511 19.589061919 14.021392111
"967" 12 0.0282460692001613 18.909227313 13.20741541
"968" 12 0.00389061060769764 19.535162118 13.147755503
"969" 12 0.026574950871755 18.846701504 13.07573974
"970" 12 0.020883963254012 19.869424065 13.556224326
"971" 12 0.0182758742102753 19.57654494 13.162461752
"972" 12 0.03244157091411 20.014129637 13.536077261
"973" 12 0.0285660754201774 19.341168089 13.806826448
"974" 12 0.0177216305586111 19.040220241 13.306084209
"975" 12 0.0277250441965267 18.707631747 12.82380328
"976" 12 0.0281938410613512 18.343861448 12.726880483
"977" 12 0.0375725780932858 18.724766633 12.715457435
"978" 12 0.0255620198641323 18.45206855 13.062343618
"979" 12 0.0282843377500345 18.855208037 13.279526876
"980" 12 0.0223289105217599 19.405915216 13.491420671
"981" 12 0.0136977564176897 19.217735077 13.375874645
"982" 12 0.0231945835163092 19.183059492 13.024038801
"983" 12 0.0123844315139012 19.229258477 13.109809117
"984" 12 0.0326131555268092 19.22187344 13.306510514
"985" 12 0.0241840008994278 18.595672727 12.955883591
"986" 12 0.00589614139549223 19.296615172 13.97173845
"987" 12 0.0194933473414223 19.255426902 13.593795314
"988" 12 0.0153175978401024 19.519142661 13.507152591
"989" 12 0.0326095997253276 18.91596119 13.281163404
"990" 12 0.0113063211721289 19.698479901 13.441171715
"991" 12 0.0127399215116861 20.095831578 13.934071765
"992" 12 0.021672476692056 20.275649749 13.442400483
"993" 12 0.00612597180033981 19.153830766 12.990386658
"994" 12 0.0317875279600278 19.004493524 13.08155765
"995" 12 0.038912344512896 18.723449408 12.803966982
"996" 12 0.0221125084486737 19.281039998 13.414844514
"997" 12 0.00929955069791536 18.942795903 13.115675071
"998" 12 0.00234380873468346 18.563161884 12.841083065
"999" 12 0.0306074304195003 18.826269588 13.330810246
"1000" 12 0.012619409200439 18.946629709 13.241727412
"1001" 13 0.0258840586602727 19.583401184 13.568838989
"1002" 13 0.0183965945853002 19.805769925 13.855046238
"1003" 13 0.025737948397191 20.335435797 14.188983325
"1004" 13 0.0250230127941346 19.618107168 13.843199418
"1005" 13 0.0309452605442233 19.294778794 13.639559347
"1006" 13 0.0278098090878716 19.980950748 13.939260594
"1007" 13 0.0210818231926649 19.610257286 14.029245615
"1008" 13 0.023818682852405 19.568314174 13.263835125
"1009" 13 0.0307987149313645 20.129490021 13.855951289
"1010" 13 0.0256253864987365 19.843772477 14.023698227
"1011" 13 0.0292900356729368 19.675708464 13.882490116
"1012" 13 0.0279928392354576 20.779430604 13.809550234
"1013" 13 0.022496577817929 19.006812129 13.452374783
"1014" 13 0.030002856617988 19.743435227 14.24317809
"1015" 13 0.0347458440229266 20.08973422 13.755476153
"1016" 13 0.0250348072626198 19.026976903 13.090980271
"1017" 13 0.0274612556254531 19.546296718 13.503162329
"1018" 13 0.0290849825964016 19.377108509 13.607194597
"1019" 13 0.0263310821583224 19.388038733 13.57847431
"1020" 13 0.0219020811033663 19.72293967 13.526769363
"1021" 13 0.0286116579236932 20.065215858 14.13158639
"1022" 13 0.0277697790220933 20.061030598 13.757793025
"1023" 13 0.0307792540107614 20.222841127 14.05733031
"1024" 13 0.0230813810348 19.854991127 13.584294436
"1025" 13 0.0243682469757412 19.786946252 14.067878022
"1026" 13 0.0289717250546109 19.602458477 13.628941237
"1027" 13 0.0202015709095622 19.665371494 13.359592788
"1028" 13 0.0300478632738918 19.545009477 13.708565507
"1029" 13 0.0285622266521421 19.964246504 13.799293276
"1030" 13 0.0289560331668383 20.103397111 14.018925285
"1031" 13 0.0236582104451546 19.922655281 13.633660337
"1032" 13 0.0343069177403792 20.159899428 13.664479728
"1033" 13 0.021002688879575 19.157155722 13.311536902
"1034" 13 0.0397722097193303 19.674683402 13.584136953
"1035" 13 0.0243406220595304 19.428681024 13.60275925
"1036" 13 0.0155249494834024 19.374575327 13.493999854
"1037" 13 0.0358056752855989 19.175885721 13.393093802
"1038" 13 0.0297129441389348 19.430413094 13.659125755
"1039" 13 0.0276644187541006 19.460709965 14.067414392
"1040" 13 0.0216054853102382 19.608925922 13.621782869
"1041" 13 0.0338733484418814 19.679418998 13.591459279
"1042" 13 0.0354310425538001 20.4842129 14.179734413
"1043" 13 0.0183558542599113 19.842196701 13.69263963
"1044" 13 1.71308408888495e-05 19.998224784 14.139687336
"1045" 13 0.0201465858640926 20.004465304 13.872543476
"1046" 13 0.0311214803254664 19.778160188 13.811838469
"1047" 13 0.0282739854214142 20.358264599 14.083395685
"1048" 13 0.0195553259394273 20.043124673 13.880894224
"1049" 13 0.0222828756530443 20.148185534 13.683344204
"1050" 13 0.0338650545761107 20.196868955 13.831334957
"1051" 13 0.0355377417309465 19.459108879 13.73194918
"1052" 13 0.028421465060651 20.253409894 13.565879447
"1053" 13 0.0303848264212949 19.237067616 13.188540456
"1054" 13 0.0273803750574009 19.211070318 13.371491049
"1055" 13 0.024855539902763 19.174432596 13.625756132
"1056" 13 0.0288151359167337 19.004047676 13.058953892
"1057" 13 0.0326914723840056 19.282944054 13.54666888
"1058" 13 0.0251945760110302 18.938587194 13.328735209
"1059" 13 0.0286605037366603 19.173093825 13.346065713
"1060" 13 0.0194068713855437 19.716004549 13.756289576
"1061" 13 0.0279702981574365 20.128387965 13.883440661
"1062" 13 0.0315835098684558 20.454154233 13.880890227
"1063" 13 0.0247423411413736 19.83198334 13.867700786
"1064" 13 0.0274591972136424 19.543456485 13.58026526
"1065" 13 0.0274891496226176 20.148096552 13.613908527
